"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","auc1","auc2","auc3","auc4","auc5","auc6"
"imp_op_var39_comer_ult3","var15_ratio","f_diff_var_15_var_36_less_60","var38_ratio","saldo_medio_var5_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_num_var22","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_cutpoint_smaller","num_var4","f_diff_saldo_medio_var5_ult13","f_diff_saldo_var5_saldo_medio_var5_hace2","num_var42","f_ratio_num_var42_saldo_var42","var38","ind_var5","new_num_sum","ind_comb_rank","f_diff_var_15_larger","0.834509","0.837112","0.832657","0.820314","0.832593","0.823825"
"nonzerocount.num","saldo_medio_var8_ult3","saldo_var30","new_num_group5_prcnt","f_diff_var_15_var_36_rank","saldo_var42","new_num_sum","imp_op_var39_efect_ult1","num_of_used","f_diff_var_15_var_36_less_60","var15","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","max.saldo","num_var5","imp_op_var41_comer_ult3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var22_ult1","imp_op_var39_comer_ult1","new_ind_var30_0","0.828158","0.823615","0.828245","0.811391","0.829334","0.816951"
"var38","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_ratio_num_var42_saldo_var42","f_diff_var_15_var_36_cutpoint_smaller","ind_var30","saldo_var42","imp_trans_var37_ult1","num_var45_ult1","new_num_group5_prcnt","saldo_var5","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_var30","f_num_quan_70_sum_saldo","saldo_medio_var5_ult1","num_meses_var5_ult3","f_diff_var_15_var_36_rank","abs_f_diff_saldo_medio_var5_ult13","saldo_medio_var5_hace3","new_ftr_ult1_ult3_ratio_num_var45","abs_f_ratio_num_var30_saldo_var30","0.835155","0.836971","0.837618","0.821815","0.83442","0.823454"
"new_num_group5_sum","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_36_cutpoint_smaller","f_num_3_sum_num","ind_var5","abs_f_diff_saldo_medio_var5_ult13","f_diff_var_15_larger","var38_ratio","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_saldo_medio_var5_8_ult11","new_ind_group5_sum","f_diff_num_var30_4","new_num_prcnt","var15","f_num_quan_70_sum_saldo","new_ind_sum","saldo_var5","f_diff_saldo_medio_var5_ult13","f_diff_var_15_var_38","abs_f_ratio_num_var30_saldo_var30","0.837431","0.838501","0.826284","0.810693","0.833506","0.826872"
"ind_comb_rank","abs_f_diff_num_var30_4","ind_var30","f_diff_saldo_medio_var5_8_ult11","num_var30","f_ratio_num_var42_saldo_var42","max.saldo","f_diff_var_15_var_36_rank","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_num_var45","new_ind_group5_sum","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_larger","f_diff_saldo_medio_var5_ult13","num_meses_var5_ult3","f_diff_imp_op_var41_efect_comer_ult1","var15","num_of_used","f_diff_num_var45_ult13","0.832419","0.831933","0.817089","0.806333","0.827635","0.818592"
"num_var4","abs_f_diff_num_var30_4","saldo_medio_var5_hace3","num_var45_ult3","var38","var38_ratio","f_diff_var_15_var_36_rank","num_var45_hace2","max.saldo","saldo_var42","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_var_36_cutpoint_smaller","f_diff_imp_op_var39_comer_ult13","num_med_var45_ult3","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace2","ind_comb_rank","saldo_medio_var5_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_ratio_num_var30_saldo_var30","0.837677","0.836699","0.837916","0.823168","0.808454","0.825843"
"f_num_non_zero_sum_ind","num_meses_var39_vig_ult3","max.saldo","new_ind_group5_sum","f_diff_imp_op_var41_comer_ult13","saldo_medio_var5_ult3","num_var42","f_diff_imp_op_var41_efect_comer_ult1","f_diff_num_var45_ult13","ind_var30","num_var45_hace3","new_ind_0_group5_sum","var38_ratio","saldo_var30","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_38","num_quantile_diff_3","abs_f_diff_saldo_medio_var5_8_ult11","num_var35","0.819238","0.81886","0.801017","0.806796","0.818382","0.803701"
"var38","nonzerocount.num","num_var22_hace2","var15","abs_f_ratio_num_var30_saldo_var30","saldo_var5","abs_f_diff_saldo_medio_var5_8_ult11","f_num_non_zero_sum_ind","ind_comb_rank","saldo_medio_var8_ult3","num_var30","f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_diff_imp_op_var41_efect_comer_ult1","new_num_prcnt","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_30","f_diff_imp_op_var39_comer_ult13","num_var22_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_group5_prcnt","0.826341","0.824765","0.832534","0.809099","0.82329","0.831213"
"f_diff_saldo_medio_var5_8_ult11","var15","new_ind_var5_0","nonzerocount.num","f_diff_var_15_larger","ind_comb_rank","var38_ratio","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_sum","nonzerocount.saldo","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var5","f_diff_imp_op_var41_efect_comer_ult1","num_var30","abs_f_diff_saldo_var5_30","f_diff_var_15_var_36_cutpoint_smaller","num_var22_hace2","num_quantile_diff_1","f_diff_num_var30_4","n0","0.84259","0.842723","0.834595","0.824962","0.835981","0.829239"
"num_var35","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_num_quan_70_sum_saldo","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_sum","f_diff_num_var30_4","saldo_medio_var5_hace2","f_diff_var_15_var_36_less_60","saldo_var30","var36","new_num_var5_0","saldo_var5","imp_op_var39_ult1","ind_var30","ind_var5","new_num_prcnt","num_var42","f_diff_var_15_larger","abs_f_diff_num_var22_ult3_num_med_var45_ult3","0.82391","0.818494","0.807411","0.805688","0.822407","0.801387"
"f_diff_num_var30_4","num_var42","new_ftr_ult1_ult3_ratio_num_var45","num_med_var45_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15","var15_ratio","saldo_medio_var5_ult1","imp_trans_var37_ult1","sald0_quantile_diff_1","var36","sald0_quantile_diff_2","abs_f_diff_saldo_medio_var5_ult13","new_num_sum","nonzerocount.num","max.saldo","ind_var30","saldo_medio_var5_ult3","ind_comb_rank","num_quantile_diff_3","0.828422","0.824878","0.827406","0.805268","0.827923","0.816867"
"abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_ult13","f_diff_num_var30_4","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15_ratio","new_num_prcnt","num_meses_var5_ult3","f_diff_var_15_var_36_rank","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_quantile_diff_3","new_num_group5_prcnt","num_of_used","abs_f_diff_saldo_medio_var5_8_ult11","new_num_var30_0","ind_var30","abs_f_diff_saldo_var5_30","f_diff_var_15_var_38","nonzerocount.num","num_med_var22_ult3","f_diff_saldo_var5_saldo_medio_var5_ult1","0.840648","0.839994","0.835486","0.827003","0.823986","0.831718"
"f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_var5_0","new_num_group5_prcnt","saldo_var8","var38","f_num_quan_70_sum_saldo","ind_var5","new_num_var30_0","new_num_prcnt","var15","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_imp_op_var41_efect_comer_ult1","new_ind_var30_0","saldo_var42","saldo_medio_var5_ult3","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_ult1","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_larger","abs_f_diff_num_var30_4","0.839466","0.840854","0.815939","0.822462","0.811985","0.826598"
"abs_f_diff_saldo_medio_var5_ult13","f_diff_var_15_var_36_less_60","saldo_medio_var5_ult3","f_diff_var_15_var_36_cutpoint_smaller","var15_ratio","num_var5","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_num_var30_4","f_diff_var_15_var_38","var38_ratio","abs_f_diff_saldo_var5_30","num_meses_var5_ult3","abs_f_ratio_num_var5_saldo_var5","imp_op_var41_ult1","f_num_3_sum_num","abs_f_ratio_num_var30_saldo_var30","sald0_quantile_diff_2","new_num_group5_prcnt","num_med_var22_ult3","0.830958","0.836467","0.838661","0.804452","0.817919","0.831575"
"num_var5","new_ind_sum","nonzerocount.saldo","f_ratio_num_var42_saldo_var42","abs_f_diff_num_var30_4","f_diff_saldo_medio_var5_ult13","f_num_non_zero_sum_ind","f_diff_imp_op_var39_comer_ult13","var15_ratio","num_var35","new_num_prcnt","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var22_hace3","saldo_var30","var36","num_meses_var5_ult3","saldo_var8","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var42","0.829016","0.822294","0.816797","0.809064","0.817553","0.809909"
"num_var30_0","max.saldo","abs_f_ratio_num_var5_saldo_var5","n0","saldo_var30","new_num_group5_sum","new_num_var5_0","abs_f_ratio_num_var30_saldo_var30","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_38","imp_op_var39_ult1","saldo_medio_var5_hace2","num_var45_hace3","new_ind_sum","sald0_quantile_diff_2","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15","f_diff_saldo_var5_saldo_medio_var5_hace2","sald0_quantile_diff_1","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","0.828943","0.833957","0.830641","0.821211","0.837613","0.812687"
"saldo_var8","new_ind_group5_sum","new_num_var30_0","new_num_var5_0","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_less_60","f_diff_var_15_var_36_rank","num_med_var22_ult3","f_diff_var_15_var_38","abs_f_diff_saldo_var5_30","imp_ent_var16_ult1","num_var42","f_diff_saldo_var5_saldo_medio_var5_hace3","new_ind_var5_0","saldo_var5","f_diff_num_var30_4","num_var45_ult3","new_ftr_ult1_ult3_ratio_num_var45","abs_f_diff_saldo_var5_42","0.838337","0.839495","0.837549","0.826729","0.834481","0.829043"
"var15","new_num_sum","f_diff_var_15_var_36_less_60","saldo_var42","num_var30_0","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_group5_sum","var38_ratio","abs_f_diff_saldo_var5_30","abs_f_diff_saldo_medio_var5_ult13","f_diff_var_15_larger","f_diff_saldo_medio_var5_8_ult11","new_ftr_ult1_ult3_ratio_num_var22","saldo_var8","new_ind_var30_0","saldo_medio_var5_ult1","num_var35","new_num_var5_0","num_quantile_diff_3","num_var45_ult1","0.840574","0.839222","0.835192","0.823837","0.834481","0.827269"
"var38","f_diff_saldo_var5_saldo_medio_var5_ult1","num_var4","saldo_var42","new_ftr_ult1_ult3_ratio_num_var45","abs_f_diff_num_var30_4","var15_ratio","num_var22_ult3","new_num_var30_0","abs_f_diff_num_var22_ult3_num_med_var45_ult3","max.saldo","f_diff_var_15_var_38","num_of_used","ind_comb_rank","nonzerocount.saldo","imp_op_var41_efect_ult1","num_var45_ult1","num_meses_var5_ult3","num_var35","saldo_medio_var5_hace3","0.84288","0.83041","0.838227","0.824282","0.836994","0.83137"
"nonzerocount.num","saldo_var30","num_of_used","var38_ratio","f_diff_var_15_larger","num_var42","saldo_medio_var5_ult3","f_diff_var_15_var_36_rank","abs_f_ratio_num_var30_saldo_var30","ind_comb_rank","new_ind_var30_0","num_meses_var39_vig_ult3","var15_ratio","new_ftr_ult1_ult3_ratio_num_var22","num_meses_var5_ult3","abs_f_diff_saldo_var5_42","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_medio_var5_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","max.saldo","0.844915","0.825832","0.834791","0.819868","0.819529","0.829414"
"saldo_medio_var5_ult3","nonzerocount.saldo","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_num_non_zero_sum_ind","f_diff_var_15_var_36_cutpoint_smaller","new_num_group5_sum","abs_f_diff_num_var30_4","f_diff_var_15_var_38","new_num_var5_0","f_diff_var_15_larger","saldo_medio_var5_hace3","f_diff_var_15_var_36_less_60","nonzerocount.num","f_ratio_num_var42_saldo_var42","new_ind_sum","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_ult1","num_var30","0.832074","0.832289","0.827451","0.816307","0.832742","0.820147"
"sald0_quantile_diff_3","saldo_var42","imp_op_var41_comer_ult1","f_diff_num_var30_4","f_diff_var_15_var_36_less_60","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_num_var30_4","var38","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","nonzerocount.num","ind_comb_rank","max.saldo","num_quantile_diff_3","new_num_group5_prcnt","num_quantile_diff_1","var38_ratio","f_diff_var_15_var_38","new_num_var30_0","imp_trans_var37_ult1","num_var22_hace3","0.818191","0.8039","0.815229","0.806806","0.80852","0.801084"
"var15_ratio","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","num_of_used","f_diff_num_var30_4","num_var4","f_diff_num_var22_ult3_num_med_var45_ult3","var38_ratio","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_ult13","f_diff_num_var45_ult13","new_ftr_ult1_ult3_ratio_saldo_medio_var5","new_num_group5_sum","var38","num_var30","max.saldo","abs_f_ratio_num_var5_saldo_var5","new_ind_var30_0","saldo_medio_var5_hace3","f_diff_var_15_var_38","0.839912","0.828503","0.815632","0.807629","0.833344","0.803953"
"abs_f_diff_saldo_medio_var5_8_ult11","num_var35","saldo_var8","saldo_medio_var5_hace3","imp_op_var41_comer_ult1","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_var_15_var_36_less_60","f_diff_saldo_var5_saldo_medio_var5_ult1","max.saldo","num_quantile_diff_3","new_num_group5_sum","ind_var30","sald0_quantile_diff_1","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_num_3_sum_num","var15","saldo_var30","abs_f_diff_saldo_var5_30","0.821685","0.821201","0.823087","0.810094","0.825597","0.818967"
"var38","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_less_60","saldo_var8","ind_var30","new_num_var5_0","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_num_quan_70_sum_saldo","abs_f_diff_saldo_medio_var5_ult13","f_diff_imp_op_var41_efect_comer_ult1","imp_op_var41_efect_ult3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_cutpoint_smaller","new_num_var30_0","imp_op_var39_comer_ult1","new_ind_var5_0","var15","saldo_medio_var5_ult3","new_num_sum","var15_ratio","0.83728","0.838656","0.81167","0.82029","0.809072","0.825587"
"abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_var_38","new_ind_sum","var36","new_ftr_ult1_ult3_ratio_num_var45","sald0_quantile_diff_2","num_var30","new_ind_var5_0","var15_ratio","ind_var30","num_var5","nonzerocount.saldo","f_diff_var_15_var_36_cutpoint_smaller","new_num_sum","saldo_var42","new_num_prcnt","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var5","f_diff_var_15_var_36_less_60","num_meses_var39_vig_ult3","0.834563","0.831482","0.830692","0.813556","0.833012","0.810941"
"f_num_3_sum_num","saldo_var30","saldo_var8","f_diff_num_var22_ult3_num_med_var45_ult3","num_var22_ult1","new_num_prcnt","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var38_ratio","new_num_group5_sum","sald0_quantile_diff_2","ind_comb_rank","new_num_sum","new_ind_group5_sum","f_diff_var_15_larger","max.saldo","saldo_medio_var5_ult3","num_of_used","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var15","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.833257","0.831084","0.817315","0.824826","0.837984","0.828449"
"num_var5","saldo_var30","f_diff_var_15_var_36_rank","abs_f_ratio_num_var5_saldo_var5","f_diff_saldo_medio_var5_ult13","new_num_sum","f_num_quan_70_sum_saldo","saldo_medio_var5_ult1","f_diff_num_var30_4","num_of_used","var38_ratio","ind_var5","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","num_var30","saldo_var42","f_num_non_zero_sum_ind","var15","new_ind_var5_0","new_ind_var30_0","0.839914","0.828869","0.837277","0.816992","0.829519","0.826509"
"num_var22_ult3","abs_f_diff_num_var30_4","new_ind_sum","n0","new_ind_var30_0","saldo_medio_var8_ult1","new_num_var30_0","ind_var5","var15","num_var42","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var30","num_meses_var5_ult3","imp_op_var39_ult1","abs_f_diff_saldo_var5_30","saldo_var5","saldo_medio_var5_ult1","var15_ratio","new_ftr_ult1_ult3_ratio_saldo_medio_var5","0.830739","0.825135","0.83361","0.815","0.818438","0.82454"
"saldo_var30","max.saldo","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_cutpoint_smaller","num_var22_ult3","saldo_var8","num_var30","sald0_quantile_diff_3","sald0_quantile_diff_1","imp_op_var41_comer_ult1","new_num_var5_0","new_ftr_ult1_ult3_ratio_saldo_medio_var5","var15","saldo_var37","abs_f_diff_saldo_var5_42","abs_f_ratio_num_var5_saldo_var5","num_var42","new_num_prcnt","var15_ratio","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","0.829639","0.819529","0.81489","0.81025","0.814274","0.8055"
"new_ind_0_group5_sum","f_diff_num_var30_4","saldo_var42","f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_var5","num_quantile_diff_1","num_var4","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_imp_op_var41_efect_comer_ult1","f_diff_var_15_var_36_rank","saldo_medio_var5_ult1","var15","ind_comb_rank","f_diff_var_15_var_36_cutpoint_smaller","imp_trans_var37_ult1","saldo_medio_var5_hace3","f_num_3_sum_num","sald0_quantile_diff_1","num_var22_ult3","abs_f_diff_saldo_var5_30","0.816673","0.837288","0.832187","0.818455","0.810929","0.825276"
"var15","saldo_medio_var5_hace3","imp_op_var39_efect_ult1","num_meses_var5_ult3","n0","num_quantile_diff_1","f_diff_var_15_var_36_less_60","ind_var30","ind_comb_rank","var15_ratio","abs_f_diff_imp_op_var41_efect_comer_ult1","num_meses_var39_vig_ult3","saldo_medio_var5_hace2","abs_f_diff_saldo_var5_42","saldo_medio_var5_ult1","saldo_var42","var38","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var42","imp_op_var39_efect_ult3","0.81578","0.826283","0.836306","0.826538","0.837456","0.830802"
"f_diff_num_var43_emit_recib_ult1","f_diff_num_var45_ult13","num_var4","var15_ratio","abs_f_ratio_num_var30_saldo_var30","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_imp_op_var39_comer_ult13","f_diff_var_15_var_36_less_60","f_diff_var_15_larger","f_diff_num_var30_4","saldo_medio_var8_ult1","f_diff_var_15_var_38","ind_var30","saldo_medio_var5_ult3","new_num_var30_0","abs_f_diff_saldo_medio_var5_ult13","var38","saldo_var37","var15","0.840416","0.825334","0.828024","0.815534","0.827515","0.827347"
"imp_op_var39_efect_ult3","n0","var15","abs_f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","sald0_quantile_diff_2","num_quantile_diff_3","abs_f_ratio_num_var30_saldo_var30","num_var42","saldo_var42","var38_ratio","f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","nonzerocount.num","nonzerocount.saldo","f_diff_var_15_var_36_rank","new_num_sum","new_ind_0_group5_sum","new_ftr_ult1_ult3_ratio_num_var22","ind_comb_rank","0.842912","0.832955","0.821433","0.821961","0.836337","0.832083"
"saldo_var8","abs_f_ratio_num_var5_saldo_var5","f_diff_saldo_medio_var5_8_ult11","num_var45_ult3","sald0_quantile_diff_1","saldo_medio_var5_hace2","f_num_3_sum_num","num_var42","f_diff_var_15_var_36_rank","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_larger","imp_op_var41_ult1","ind_comb_rank","saldo_medio_var5_hace3","new_num_prcnt","f_diff_saldo_var5_saldo_medio_var5_hace2","new_ind_sum","f_diff_var_15_var_36_cutpoint_smaller","num_var35","f_ratio_num_var42_saldo_var42","0.829637","0.800297","0.802318","0.815587","0.806057","0.818783"
"var36","ind_comb_rank","num_var30","saldo_medio_var5_hace2","f_num_3_sum_num","f_diff_num_var45_ult13","imp_trans_var37_ult1","f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","sald0_quantile_diff_1","new_ftr_ult1_ult3_ratio_num_var22","abs_f_diff_num_var30_4","f_diff_var_15_var_36_less_60","num_of_used","abs_f_ratio_num_var30_saldo_var30","var15","saldo_medio_var5_ult1","imp_op_var41_efect_ult1","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_diff_saldo_medio_var5_8_ult11","0.833448","0.834951","0.832058","0.813008","0.830702","0.812811"
"n0","f_diff_var_15_larger","f_num_quan_70_sum_saldo","var38_ratio","new_num_group5_sum","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_ratio_num_var30_saldo_var30","saldo_medio_var5_hace2","new_num_sum","f_diff_imp_op_var39_comer_ult13","sald0_quantile_diff_1","nonzerocount.saldo","f_num_non_zero_sum_ind","abs_f_diff_saldo_var5_30","ind_comb_rank","new_ind_0_group5_sum","f_diff_var_15_var_38","num_med_var45_ult3","var15","0.831581","0.841996","0.816532","0.823384","0.83521","0.830429"
"saldo_var30","var15_ratio","imp_var43_emit_ult1","num_meses_var39_vig_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","num_var45_hace2","num_meses_var5_ult3","f_diff_var_15_var_38","saldo_medio_var5_hace2","num_var22_ult3","f_diff_var_15_var_36_rank","f_diff_var_15_larger","abs_f_diff_num_var30_4","new_ind_var30_0","imp_op_var39_efect_ult1","new_num_var8_0","new_ind_group5_sum","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var42","0.83425","0.843493","0.83699","0.823514","0.824786","0.834654"
"saldo_medio_var5_ult3","f_diff_num_var45_ult13","abs_f_diff_saldo_var5_30","abs_f_ratio_num_var30_saldo_var30","f_ratio_num_var42_saldo_var42","max.saldo","new_ftr_ult1_ult3_ratio_num_var45","ind_var5","sald0_quantile_diff_1","var15","saldo_medio_var5_ult1","num_var4","num_meses_var5_ult3","f_diff_var_15_var_36_cutpoint_smaller","num_var42","nonzerocount.saldo","num_quantile_diff_3","new_num_group5_prcnt","saldo_var42","abs_f_diff_num_var30_4","0.834451","0.81954","0.813175","0.809236","0.809277","0.818703"
"num_of_used","ind_var30","var38_ratio","num_var45_ult3","num_var22_hace2","num_var30","f_diff_var_15_var_36_less_60","new_num_group5_sum","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_num_quan_70_sum_imp","num_var22_ult3","imp_op_var39_comer_ult3","n0","f_ratio_num_var42_saldo_var42","num_var5","abs_f_ratio_num_var30_saldo_var30","sald0_quantile_diff_3","ind_comb_rank","f_diff_num_var30_4","0.814163","0.803823","0.814787","0.803577","0.814346","0.803859"
"num_var22_ult1","f_diff_var_15_var_36_less_60","new_ind_sum","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_42","saldo_medio_var8_ult3","abs_f_diff_imp_op_var41_efect_comer_ult1","saldo_medio_var5_ult3","new_num_sum","num_var5","num_var45_ult3","f_diff_var_15_var_36_rank","f_diff_saldo_medio_var5_ult13","imp_op_var41_efect_ult3","ind_var5","var38","num_var45_hace3","imp_op_var41_ult1","abs_f_diff_saldo_medio_var5_8_ult11","saldo_var30","0.829328","0.814425","0.838314","0.826853","0.83744","0.827445"
"saldo_var5","abs_f_ratio_num_var5_saldo_var5","var38","abs_f_diff_saldo_var5_42","f_diff_var_15_var_38","max.saldo","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_ind_var30_0","var15","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var15_ratio","new_num_prcnt","f_diff_imp_op_var41_comer_ult13","f_diff_var_15_var_36_rank","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_ult13","saldo_medio_var8_ult3","new_ind_sum","new_num_sum","saldo_var8","0.833494","0.829509","0.821674","0.810134","0.83026","0.82311"
"new_num_sum","num_var22_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var15_ratio","sald0_quantile_diff_1","num_var45_ult1","f_diff_saldo_medio_var5_8_ult11","abs_f_ratio_num_var5_saldo_var5","saldo_medio_var5_hace2","f_diff_imp_op_var41_efect_comer_ult1","f_num_3_sum_num","imp_op_var39_comer_ult1","abs_f_diff_num_var30_4","f_diff_num_var30_4","new_num_group5_sum","f_num_quan_70_sum_saldo","saldo_var30","num_quantile_diff_3","saldo_medio_var5_ult3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","0.831101","0.823747","0.8148","0.813965","0.828451","0.822527"
"new_num_group5_prcnt","var36","var38_ratio","var15","f_diff_var_15_var_36_cutpoint_smaller","saldo_var5","saldo_medio_var5_ult3","num_var22_ult3","ind_var30","new_num_group5_sum","saldo_var30","num_med_var45_ult3","new_num_prcnt","saldo_var42","f_num_quan_70_sum_saldo","new_ind_sum","abs_f_diff_saldo_var5_30","f_diff_imp_op_var39_comer_ult13","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_quantile_diff_3","0.84286","0.840344","0.837827","0.826697","0.835011","0.831168"
"f_diff_var_15_larger","imp_op_var41_ult1","new_num_prcnt","f_diff_num_var30_4","num_var35","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_medio_var5_ult13","num_var45_ult1","var38","num_var42","abs_f_diff_imp_op_var41_efect_comer_ult1","num_meses_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_group5_prcnt","num_quantile_diff_3","new_ftr_ult1_ult3_ratio_imp_op_var39_comer","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_rank","n0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","0.831703","0.80112","0.830959","0.822455","0.809454","0.802029"
