"ID","num_of_used","num_of_recommended"
121920,0,1
121924,0,2
121925,2,4
121926,0,2
121927,2,4
121928,2,2
121930,2,4
121931,2,4
121932,0,4
121934,2,4
121935,4,6
121936,3,4
121937,2,4
121938,2,4
121940,2,4
121945,2,4
121947,0,4
121955,2,2
121956,3,4
121957,2,4
121958,0,4
121961,0,4
121962,2,4
121963,2,4
121964,4,6
121965,2,4
121966,3,4
121968,3,4
121969,0,4
121970,0,4
121974,2,6
121975,2,4
121977,0,2
121978,8,5
121982,2,4
121984,2,4
121985,0,4
121986,2,4
121988,2,4
121989,2,4
121990,0,4
121997,2,4
121998,2,4
121999,9,5
122002,7,8
122005,2,4
122007,3,4
122008,4,6
122016,2,4
122019,2,4
122025,3,6
122028,2,4
122030,0,4
122032,3,4
122034,2,4
122038,2,4
122039,2,4
122043,0,4
122046,2,4
122048,2,4
122051,2,4
122052,2,4
122053,2,4
122056,2,4
122065,0,4
122067,2,4
122068,3,4
122075,10,5
122076,2,4
122078,0,4
122079,0,2
122081,3,4
122084,0,4
122085,2,4
122091,4,4
122094,0,8
122099,10,6
122100,2,4
122101,2,4
122106,2,4
122107,0,4
122108,8,5
122110,2,4
122114,0,4
122115,3,4
122117,0,2
122118,2,4
122119,3,4
122121,0,4
122124,3,4
122128,0,4
122131,9,5
122132,8,5
122133,2,4
122141,0,4
122142,3,4
122144,0,4
122145,0,4
122146,2,4
122147,2,4
122150,2,4
122152,2,4
122154,3,6
122155,0,2
122156,2,4
122157,0,2
122159,0,4
122160,0,4
122162,2,4
122163,2,4
122165,2,4
122166,2,4
122169,0,4
122170,2,4
122171,4,6
122173,2,4
122174,0,4
122176,2,4
122177,9,5
122178,0,4
122179,0,2
122180,2,4
122181,0,4
122182,2,2
122183,2,4
122185,4,4
122190,2,4
122191,0,2
122192,6,4
122197,2,4
122198,2,4
122199,16,9
122202,0,2
122203,0,4
122205,0,4
122207,12,7
122210,2,4
122212,9,5
122213,0,4
122216,0,4
122218,3,4
122219,2,4
122220,0,4
122222,2,4
122223,2,4
122224,2,4
122228,4,4
122229,9,5
122233,0,4
122234,2,4
122235,3,6
122236,0,3
122238,2,4
122239,2,2
122242,4,4
122244,0,4
122249,0,2
122250,0,4
122251,0,4
122253,3,7
122254,8,5
122255,2,4
122257,0,4
122258,2,4
122259,2,4
122260,2,4
122263,2,4
122264,0,4
122265,2,4
122268,2,4
122270,2,4
122271,2,4
122274,0,4
122277,2,4
122278,2,4
122279,4,8
122281,2,4
122289,2,4
122291,2,4
122292,4,6
122293,0,4
122300,2,4
122302,1,4
122304,0,4
122306,2,4
122308,2,4
122311,2,4
122312,2,4
122313,0,4
122314,2,4
122315,2,4
122317,8,5
122319,2,4
122322,2,4
122323,3,4
122324,0,4
122325,2,4
122327,2,4
122331,2,4
122333,0,4
122334,2,4
122336,12,7
122337,12,7
122338,2,4
122339,4,6
122340,0,4
122341,2,4
122342,3,8
122344,2,4
122345,2,4
122349,2,4
122350,2,4
122353,2,2
122354,9,5
122356,2,4
122357,3,4
122358,2,2
122360,0,4
122363,2,4
122364,0,4
122366,2,4
122367,2,4
122368,0,4
122369,0,4
122371,0,4
122372,2,4
122382,0,4
122383,2,4
122385,0,4
122387,0,4
122388,2,4
122392,2,4
122393,2,4
122396,2,4
122399,2,4
122401,2,4
122402,4,6
122403,2,4
122405,0,4
122407,2,4
122412,2,4
122413,0,2
122414,4,3
122416,2,4
122417,0,2
122421,2,4
122422,8,5
122423,2,4
122424,3,4
122428,3,4
122431,2,4
122432,0,4
122434,9,5
122439,3,4
122440,0,2
122442,0,4
122443,0,2
122446,3,4
122447,3,6
122449,2,4
122450,2,4
122451,2,4
122453,0,2
122454,2,4
122455,2,2
122457,2,4
122459,2,4
122460,0,4
122462,0,2
122463,2,4
122465,0,4
122471,0,4
122478,0,4
122479,10,6
122480,2,4
122487,2,4
122488,2,4
122492,2,4
122494,2,4
122500,8,5
122501,2,4
122503,2,2
122505,0,2
122506,2,4
122507,2,4
122509,0,4
122510,2,4
122511,2,4
122512,8,5
122514,2,4
122515,2,4
122516,3,3
122518,2,4
122519,2,6
122521,2,4
122524,0,2
122525,4,6
122527,2,4
122528,2,4
122529,2,2
122530,2,4
122531,2,3
122533,0,4
122534,2,4
122535,0,4
122536,14,7
122538,2,4
122540,2,4
122541,6,4
122543,2,4
122544,0,2
122547,3,4
122550,6,6
122551,2,4
122553,2,4
122554,2,4
122555,2,4
122556,2,4
122558,3,8
122559,0,2
122561,2,2
122562,0,2
122565,3,4
122569,2,4
122573,0,4
122576,10,5
122579,0,2
122582,4,8
122585,2,4
122586,10,5
122587,5,6
122588,4,6
122590,3,4
122594,2,4
122595,0,4
122596,3,4
122597,0,4
122599,0,4
122600,2,4
122601,2,4
122602,8,5
122604,0,3
122606,2,4
122608,5,6
122610,0,4
122614,2,4
122616,0,2
122617,2,4
122620,0,4
122626,3,4
122628,2,4
122629,7,8
122630,6,8
122631,2,4
122632,2,2
122635,8,5
122636,2,4
122638,3,4
122641,3,4
122642,0,4
122646,2,4
122648,13,7
122651,2,4
122652,9,5
122654,8,5
122655,2,4
122656,2,4
122658,2,4
122660,2,4
122661,0,4
122662,2,4
122663,6,8
122666,2,2
122667,2,4
122670,2,4
122673,0,2
122674,0,4
122676,2,2
122677,2,4
122679,3,4
122680,2,2
122681,9,5
122682,2,4
122689,0,2
122690,0,2
122692,0,4
122694,0,4
122695,0,4
122698,3,4
122699,2,4
122702,2,4
122704,2,4
122705,4,6
122706,3,4
122708,10,5
122711,2,4
122712,3,4
122714,2,4
122716,2,4
122717,2,6
122720,8,5
122721,2,4
122724,0,4
122725,10,6
122726,18,10
122728,2,4
122729,2,4
122730,2,4
122733,0,2
122734,4,6
122736,0,4
122737,2,4
122738,0,3
122739,0,2
122740,0,4
122742,2,4
122743,0,4
122745,0,4
122746,2,4
122749,2,2
122750,3,4
122752,2,2
122753,2,4
122758,2,4
122760,2,2
122761,2,4
122763,4,6
122765,4,4
122766,0,4
122767,7,4
122772,2,4
122773,2,4
122774,2,2
122776,0,2
122777,5,6
122781,2,2
122782,0,4
122784,0,4
122785,3,4
122786,0,2
122787,2,4
122788,2,4
122789,9,5
122791,3,6
122792,8,5
122796,6,4
122797,2,4
122799,2,4
122800,2,4
122801,2,2
122804,2,4
122805,2,4
122806,2,4
122807,3,6
122808,9,5
122809,0,4
122813,2,4
122814,2,4
122816,0,2
122823,2,4
122824,2,4
122825,10,6
122826,2,4
122827,2,4
122832,2,4
122835,2,2
122837,3,4
122838,2,4
122839,2,4
122841,2,4
122842,5,8
122844,2,4
122845,14,8
122846,8,5
122847,3,4
122848,2,4
122849,12,7
122854,0,4
122857,0,4
122858,2,4
122859,2,4
122864,0,2
122865,2,4
122866,2,6
122867,2,4
122868,2,2
122869,2,4
122871,2,2
122875,2,4
122878,0,4
122880,0,4
122883,8,5
122884,2,4
122885,2,4
122888,2,4
122889,2,4
122890,3,4
122893,2,4
122895,0,4
122897,2,4
122899,2,4
122902,2,4
122904,2,4
122905,2,4
122906,14,7
122907,2,4
122909,2,4
122912,2,4
122917,2,4
122918,2,4
122920,2,4
122923,0,4
122924,2,4
122925,2,4
122926,2,4
122928,0,4
122931,0,4
122933,2,4
122937,2,4
122939,1,2
122941,2,4
122943,0,4
122945,2,4
122953,2,2
122956,0,2
122957,0,4
122959,2,4
122960,0,4
122961,3,4
122963,0,4
122964,8,5
122968,2,4
122969,2,4
122970,2,4
122974,2,4
122977,2,4
122980,2,4
122981,3,6
122982,2,4
122987,2,2
122989,16,9
122990,2,4
122991,2,4
122992,2,4
122993,0,4
122994,2,4
122996,3,8
122997,2,4
123000,2,4
123001,0,4
123002,2,4
123003,0,2
123007,5,7
123008,4,3
123009,2,4
123011,0,4
123012,2,4
123015,2,2
123016,0,4
123017,2,4
123018,2,4
123019,0,4
123021,2,4
123024,0,4
123026,3,4
123027,2,4
123028,4,9
123029,2,4
123031,2,2
123032,2,4
123036,2,4
123039,9,5
123040,2,4
123041,11,6
123042,3,4
123043,0,4
123044,0,2
123045,3,8
123046,3,6
123050,2,2
123053,2,4
123054,2,4
123056,3,4
123059,2,4
123062,0,4
123063,2,4
123065,2,2
123067,0,4
123070,2,4
123072,0,4
123076,2,4
123077,0,4
123078,0,4
123083,2,4
123084,2,4
123085,3,4
123086,0,2
123092,2,4
123093,3,6
123096,4,6
123097,2,2
123098,2,4
123101,2,4
123104,2,2
123106,4,8
123107,5,6
123108,2,4
123111,0,4
123116,0,4
123117,0,2
123119,4,4
123121,2,4
123122,6,6
123131,2,4
123133,4,6
123137,3,6
123140,0,4
123142,0,2
123145,2,4
123146,0,4
123147,5,8
123148,2,4
123149,3,4
123150,3,4
123152,8,6
123153,2,4
123154,2,4
123157,3,4
123161,9,5
123162,2,4
123163,2,4
123166,3,4
123169,2,3
123170,2,4
123171,2,4
123172,2,2
123175,0,2
123176,2,4
123181,2,4
123182,4,6
123183,4,6
123184,0,4
123186,3,8
123190,2,4
123193,10,5
123194,0,2
123196,2,4
123199,0,4
123202,2,4
123203,0,4
123205,2,2
123209,2,4
123210,3,4
123214,2,4
123215,2,4
123216,2,4
123218,2,4
123219,0,4
123222,0,4
123224,2,2
123225,0,2
123229,0,4
123230,2,4
123231,0,4
123232,2,4
123240,2,4
123243,2,4
123245,0,4
123247,3,4
123248,3,4
123250,5,10
123252,10,5
123254,0,2
123255,2,4
123259,3,4
123261,2,2
123263,9,5
123268,4,6
123272,4,6
123273,2,4
123275,2,4
123277,0,4
123278,0,4
123282,2,4
123283,2,4
123284,2,4
123285,0,4
123286,2,4
123287,3,4
123292,9,5
123295,0,4
123296,0,2
123297,9,5
123299,3,4
123300,2,4
123301,10,6
123303,2,4
123304,2,4
123305,2,4
123306,2,4
123307,2,4
123311,9,5
123312,0,4
123313,2,4
123314,2,4
123316,4,4
123317,2,4
123318,2,4
123319,2,4
123320,2,4
123321,0,2
123323,3,4
123326,2,4
123327,0,4
123328,2,4
123329,2,4
123334,0,4
123335,2,4
123337,0,4
123339,2,4
123343,2,4
123349,2,2
123351,4,6
123352,9,5
123353,3,4
123355,2,2
123357,2,4
123358,2,4
123362,4,6
123364,4,4
123366,0,4
123367,0,2
123368,0,4
123369,2,4
123372,3,4
123374,2,4
123378,0,4
123380,4,4
123384,0,4
123386,2,4
123388,2,2
123390,2,4
123391,2,4
123392,0,2
123393,2,4
123395,4,7
123396,2,4
123397,0,4
123401,3,4
123402,2,4
123405,2,2
123407,0,2
123408,2,4
123413,2,4
123415,0,4
123416,3,4
123417,2,4
123418,3,4
123419,6,4
123420,2,4
123421,2,4
123422,0,2
123427,3,8
123430,2,4
123432,0,4
123434,2,4
123436,2,4
123437,4,4
123439,2,4
123441,2,4
123442,2,2
123445,8,5
123451,0,4
123454,9,5
123458,2,4
123462,2,4
123466,2,4
123471,0,2
123472,2,4
123475,2,4
123476,3,6
123477,3,8
123478,3,4
123479,2,4
123482,2,4
123484,0,4
123485,0,2
123487,0,4
123488,0,4
123489,4,6
123490,2,4
123493,2,2
123494,2,4
123496,11,7
123498,2,4
123499,2,4
123500,9,5
123501,2,4
123503,2,2
123504,10,6
123507,3,8
123510,0,2
123511,2,4
123517,10,3
123518,2,2
123522,2,4
123525,2,2
123526,3,6
123529,0,4
123530,2,4
123532,2,4
123533,2,4
123534,3,2
123535,2,4
123536,2,4
123537,0,4
123540,2,4
123541,0,4
123542,3,4
123543,2,4
123544,2,4
123547,4,6
123549,8,5
123550,2,4
123553,2,4
123558,2,4
123559,8,8
123560,4,6
123562,2,4
123564,2,6
123565,2,4
123566,0,2
123567,0,4
123568,0,4
123571,4,6
123572,3,6
123573,2,4
123577,0,4
123578,0,4
123579,2,4
123580,2,4
123582,0,4
123585,0,2
123587,2,4
123590,2,4
123594,8,5
123595,2,4
123609,2,4
123611,0,2
123612,2,4
123616,2,4
123617,3,4
123620,0,4
123621,2,4
123622,2,4
123626,2,4
123633,5,4
123634,11,6
123640,3,4
123642,13,7
123643,2,4
123645,4,7
123648,2,2
123649,0,4
123650,0,4
123652,0,4
123653,2,4
123654,2,4
123656,2,4
123657,2,4
123659,0,4
123661,4,4
123662,3,4
123664,0,2
123665,2,2
123670,2,4
123671,2,4
123672,2,4
123673,3,3
123675,2,4
123676,2,4
123678,2,4
123680,3,4
123685,2,4
123688,2,4
123690,2,4
123693,0,4
123694,3,6
123695,0,4
123696,0,4
123697,2,4
123698,12,7
123702,0,4
123703,2,4
123708,2,2
123715,2,4
123719,2,4
123720,2,4
123721,2,4
123723,2,4
123726,2,4
123727,2,4
123729,8,5
123732,2,4
123733,2,4
123734,0,4
123735,2,4
123736,5,8
123737,0,4
123739,2,4
123744,0,4
123745,0,4
123747,3,6
123748,2,4
123749,2,4
123751,2,4
123753,2,4
123755,2,2
123758,2,4
123759,0,4
123761,2,4
123765,2,4
123767,8,5
123768,0,2
123770,2,4
123771,0,4
123773,4,6
123774,2,2
123775,0,4
123776,6,6
123777,0,4
123778,2,4
123779,2,3
123781,8,5
123782,0,4
123784,0,4
123786,2,4
123788,0,4
123794,0,4
123795,5,6
123796,2,4
123799,2,4
123805,2,4
123807,2,4
123808,2,4
123809,2,4
123810,9,7
123811,2,4
123812,0,4
123816,2,2
123817,5,6
123818,2,4
123821,0,2
123828,0,4
123829,13,7
123832,0,4
123834,2,4
123835,4,4
123837,2,4
123838,0,4
123839,0,2
123840,2,4
123841,0,2
123843,0,4
123845,3,6
123848,3,4
123850,2,4
123851,2,4
123852,2,4
123854,2,4
123855,0,4
123856,2,4
123858,2,4
123863,2,4
123864,2,4
123865,0,4
123871,0,4
123873,2,4
123876,0,4
123878,4,6
123879,2,4
123882,2,2
123885,2,4
123886,2,4
123891,3,4
123892,0,4
123893,2,4
123894,3,4
123896,3,4
123901,2,4
123905,12,7
123910,0,4
123912,2,4
123914,2,4
123915,2,4
123922,2,4
123923,5,6
123924,3,4
123925,2,4
123929,0,4
123930,2,4
123933,2,4
123934,2,4
123936,5,6
123937,4,6
123941,3,6
123942,2,4
123946,2,4
123947,0,2
123948,4,6
123951,9,5
123956,2,4
123957,2,4
123958,12,6
123961,2,4
123962,2,4
123963,2,4
123964,2,4
123965,0,4
123968,2,4
123969,2,4
123970,2,4
123973,2,4
123974,0,4
123976,2,4
123983,2,4
123984,2,4
123985,2,4
123986,2,4
123990,2,4
123992,2,4
123994,0,4
123997,2,2
124000,8,5
124003,2,4
124006,2,2
124009,2,4
124011,3,4
124014,0,4
124016,0,4
124018,0,2
124019,0,4
124020,0,2
124021,0,4
124022,2,4
124024,2,4
124031,0,4
124034,2,4
124037,8,5
124038,0,4
124039,0,2
124041,2,4
124042,2,4
124043,0,2
124044,3,4
124045,2,4
124046,0,4
124047,0,4
124048,0,4
124050,2,2
124051,3,4
124053,2,4
124054,2,4
124058,0,4
124061,2,4
124062,2,4
124066,0,4
124067,8,8
124068,2,4
124069,2,4
124070,2,4
124071,0,4
124075,0,2
124076,9,5
124077,2,4
124080,10,7
124082,8,5
124086,2,4
124091,0,4
124092,2,4
124093,2,4
124100,4,4
124101,3,4
124102,0,4
124104,2,2
124107,7,3
124109,2,4
124112,0,4
124113,4,4
124116,4,6
124120,2,6
124122,0,4
124123,2,4
124124,2,2
124126,2,4
124128,13,7
124130,0,4
124131,2,4
124132,0,4
124135,2,4
124140,0,4
124141,0,4
124142,2,2
124143,2,4
124144,2,4
124145,13,7
124146,0,4
124149,3,4
124152,2,4
124154,2,4
124156,0,4
124161,3,6
124166,2,4
124169,0,4
124171,2,4
124173,3,4
124174,0,4
124175,0,4
124176,0,4
124177,0,4
124179,2,4
124182,2,2
124186,0,2
124189,5,6
124190,8,5
124193,4,6
124195,0,4
124197,3,4
124206,2,4
124208,2,4
124210,2,4
124211,8,9
124212,2,4
124218,9,5
124220,2,4
124221,2,4
124223,2,4
124227,3,8
124228,2,4
124229,0,4
124230,3,6
124234,2,4
124235,0,2
124236,2,2
124239,0,4
124241,3,4
124242,10,6
124243,2,4
124244,2,4
124245,2,4
124246,2,4
124249,2,4
124251,2,4
124253,2,4
124254,2,4
124257,2,4
124260,0,2
124262,2,4
124264,2,4
124267,0,2
124270,2,4
124271,0,2
124272,0,4
124273,12,7
124279,9,5
124281,2,4
124282,2,4
124285,2,4
124287,8,5
124290,0,4
124293,2,4
124299,2,4
124300,4,4
124301,2,4
124302,10,6
124304,2,4
124309,2,4
124310,2,4
124311,2,4
124312,2,4
124313,2,2
124316,0,4
124318,8,5
124319,2,4
124320,2,4
124323,2,4
124324,0,4
124326,0,4
124330,2,4
124333,2,4
124334,2,4
124338,2,4
124342,0,4
124343,2,4
124344,5,6
124346,4,6
124347,2,4
124348,4,6
124350,0,2
124351,2,4
124352,2,4
124357,2,4
124358,2,4
124364,3,4
124366,0,4
124367,3,4
124372,0,4
124373,2,2
124376,2,4
124377,0,4
124378,2,4
124379,3,8
124380,14,8
124383,2,4
124389,2,4
124390,5,4
124391,2,2
124392,9,5
124395,0,4
124401,3,4
124402,2,2
124403,3,4
124404,0,4
124405,2,4
124408,2,4
124409,2,4
124412,2,2
124413,0,4
124415,0,2
124417,2,4
124419,0,4
124420,2,4
124422,0,2
124423,4,4
124424,2,2
124427,2,2
124428,2,4
124432,2,4
124433,0,4
124435,2,4
124436,2,2
124437,0,4
124441,2,4
124442,0,4
124443,0,2
124447,3,4
124448,0,4
124452,3,4
124453,0,4
124454,2,4
124458,2,4
124459,2,4
124460,4,6
124461,0,4
124463,0,4
124465,0,4
124466,2,4
124467,2,4
124468,2,4
124471,2,4
124474,4,8
124475,2,4
124476,2,2
124477,2,4
124480,2,4
124484,8,5
124485,5,8
124488,2,4
124489,4,6
124490,0,4
124495,3,6
124496,0,2
124498,0,4
124499,3,8
124500,10,5
124503,3,6
124507,2,4
124510,2,4
124511,3,4
124513,11,6
124514,2,4
124515,2,4
124518,0,2
124521,3,4
124523,10,6
124524,2,4
124525,0,2
124526,0,2
124530,2,4
124532,2,4
124534,2,4
124535,2,4
124536,2,4
124537,5,4
124543,0,2
124545,9,5
124547,10,6
124548,0,4
124551,2,4
124554,0,4
124556,2,4
124557,8,3
124560,2,4
124561,3,6
124562,2,4
124563,3,6
124566,2,4
124567,0,4
124568,2,4
124571,0,2
124572,12,6
124574,2,4
124578,2,4
124579,4,8
124582,4,6
124584,4,6
124586,16,11
124589,0,2
124592,2,4
124593,0,2
124594,2,4
124595,0,4
124596,9,5
124605,0,4
124606,3,4
124608,2,4
124610,2,4
124614,4,6
124615,3,4
124616,4,4
124617,2,4
124618,4,4
124620,3,4
124621,2,4
124622,0,4
124623,3,4
124626,2,4
124628,0,4
124630,2,4
124631,2,4
124635,2,4
124638,0,4
124641,3,4
124642,0,4
124644,14,8
124645,2,4
124646,2,4
124648,2,4
124652,4,6
124653,5,6
124654,2,4
124655,4,6
124656,0,4
124657,2,2
124659,4,6
124660,2,4
124663,0,4
124664,2,4
124665,0,2
124666,2,4
124667,0,4
124669,0,4
124671,7,6
124673,2,4
124674,4,8
124676,2,4
124679,2,4
124680,3,4
124681,2,4
124682,2,4
124683,3,4
124684,2,4
124688,2,2
124689,0,3
124694,3,4
124695,2,4
124698,2,4
124700,2,4
124701,0,2
124705,0,2
124707,2,4
124713,3,4
124715,2,2
124716,0,4
124717,0,4
124718,3,6
124719,2,4
124720,2,4
124724,19,12
124725,4,6
124726,2,4
124727,4,6
124730,0,4
124731,2,4
124737,2,4
124740,0,2
124743,6,6
124747,2,4
124748,2,4
124749,2,4
124753,0,4
124754,2,4
124757,11,7
124760,2,4
124761,2,4
124762,2,4
124763,2,4
124764,2,4
124766,2,4
124769,2,2
124772,2,4
124774,2,4
124775,3,6
124776,2,4
124777,0,4
124778,14,7
124779,2,4
124781,3,4
124782,0,2
124783,2,4
124785,8,5
124786,2,2
124787,2,4
124792,2,4
124793,2,4
124795,2,4
124796,2,2
124798,2,4
124800,2,2
124801,2,4
124804,5,6
124809,2,4
124811,3,4
124812,2,4
124815,0,2
124816,0,4
124817,0,4
124820,2,2
124821,0,4
124822,4,6
124823,0,4
124824,3,4
124826,2,4
124827,0,2
124831,4,3
124832,4,6
124833,5,8
124835,2,2
124837,2,4
124838,0,2
124839,2,4
124840,0,2
124845,2,4
124846,5,4
124848,2,4
124849,0,4
124852,2,4
124854,2,4
124857,4,6
124858,2,4
124860,0,4
124861,2,4
124863,0,4
124864,2,4
124867,2,4
124869,0,4
124871,5,4
124872,0,4
124876,0,4
124880,0,2
124881,12,6
124882,10,5
124886,2,4
124887,8,5
124889,2,4
124890,10,5
124891,2,4
124895,4,8
124897,2,4
124898,0,2
124899,0,4
124900,2,4
124901,7,3
124903,0,3
124904,3,8
124907,3,4
124908,0,4
124909,7,8
124910,2,4
124911,0,4
124912,3,6
124915,2,4
124916,2,4
124917,2,4
124918,2,4
124919,9,5
124920,0,4
124921,9,5
124924,0,4
124929,2,4
124931,2,4
124936,2,4
124937,0,4
124939,2,4
124945,0,4
124946,2,4
124947,2,4
124948,3,8
124953,2,2
124956,2,2
124959,3,4
124960,0,4
124961,2,4
124962,3,4
124963,2,4
124971,0,4
124972,10,6
124973,2,4
124974,2,4
124975,8,5
124979,0,4
124980,2,4
124987,0,4
124989,2,4
124990,0,4
124991,8,8
124994,2,4
124997,9,6
124998,8,5
124999,0,4
125000,2,4
125001,0,4
125002,2,4
125004,3,4
125007,3,6
125011,2,2
125012,6,6
125016,3,3
125018,2,4
125020,2,4
125021,2,2
125022,4,8
125023,0,4
125024,2,2
125031,0,4
125032,2,4
125034,2,4
125038,5,4
125041,3,6
125042,2,4
125043,3,4
125047,2,2
125054,2,4
125055,2,2
125056,2,4
125058,0,2
125059,2,4
125072,2,4
125073,4,4
125075,2,4
125081,0,4
125082,0,2
125084,0,4
125085,2,4
125087,8,5
125089,2,4
125091,2,4
125092,0,2
125094,2,4
125096,2,4
125097,2,4
125100,2,4
125102,2,4
125103,4,4
125105,9,5
125110,2,4
125112,2,4
125113,0,4
125114,2,4
125115,0,4
125116,8,5
125119,3,7
125122,2,4
125125,0,2
125130,0,4
125131,2,4
125132,2,4
125134,2,4
125135,2,4
125137,2,4
125138,2,4
125139,4,4
125140,8,11
125143,2,4
125144,7,4
125145,12,7
125147,2,4
125151,0,4
125155,7,4
125158,8,5
125159,2,4
125160,2,4
125162,4,4
125163,2,2
125164,0,4
125166,2,4
125167,2,2
125171,2,4
125172,0,4
125176,2,2
125177,2,4
125178,2,4
125179,0,4
125183,4,4
125185,2,2
125186,0,4
125190,2,4
125192,2,4
125193,4,6
125196,3,6
125199,2,2
125200,2,2
125203,3,4
125204,2,4
125207,0,2
125210,8,5
125213,2,4
125219,2,4
125220,0,4
125222,2,4
125223,2,4
125225,2,4
125227,2,4
125228,2,4
125235,2,4
125239,0,4
125242,9,5
125243,2,4
125244,2,4
125246,2,4
125247,3,6
125252,2,4
125256,2,4
125257,0,4
125258,2,4
125260,3,4
125262,2,4
125265,2,4
125269,2,4
125271,4,6
125274,2,4
125276,2,4
125279,0,4
125280,8,5
125281,2,4
125282,6,6
125283,2,4
125285,2,4
125286,2,4
125291,2,4
125292,4,6
125295,2,4
125296,2,4
125297,2,4
125298,2,6
125299,2,4
125302,2,4
125303,0,4
125304,2,4
125307,2,4
125309,4,6
125310,8,5
125311,2,4
125312,0,2
125313,0,4
125318,2,4
125322,0,4
125324,2,6
125328,4,6
125329,2,4
125338,4,6
125339,2,4
125341,2,2
125343,0,4
125345,0,4
125346,2,4
125347,2,4
125348,2,4
125350,2,4
125352,2,4
125353,11,6
125355,2,4
125360,7,4
125362,2,4
125365,0,4
125366,2,4
125368,0,4
125370,17,11
125371,4,6
125372,12,7
125373,3,8
125378,2,4
125381,2,4
125382,2,4
125389,2,4
125391,0,2
125392,0,4
125394,2,2
125397,2,4
125398,2,4
125400,10,5
125401,2,4
125402,8,5
125404,0,2
125406,2,4
125410,2,4
125413,8,5
125415,2,4
125416,0,2
125418,15,8
125420,4,6
125421,9,5
125422,2,4
125424,0,4
125425,2,4
125427,2,4
125429,4,4
125430,2,4
125431,2,2
125432,2,4
125433,0,4
125435,2,4
125437,4,4
125441,2,4
125442,0,4
125445,2,2
125446,2,4
125450,0,4
125451,2,4
125452,0,4
125453,2,4
125456,2,4
125457,2,4
125458,0,2
125459,2,4
125460,0,4
125461,2,4
125462,0,4
125463,0,2
125467,2,2
125470,0,4
125473,0,4
125475,2,2
125476,3,4
125478,2,4
125480,4,4
125481,2,4
125483,2,4
125484,2,4
125485,2,4
125490,2,4
125491,0,2
125492,3,4
125495,5,6
125496,2,4
125497,8,5
125499,0,2
125500,9,5
125505,8,5
125506,2,4
125507,0,2
125509,2,4
125511,5,4
125512,4,4
125514,0,4
125516,0,4
125522,4,8
125524,2,4
125525,2,4
125527,0,4
125533,0,4
125538,2,4
125539,2,4
125543,2,4
125545,2,2
125551,0,2
125552,2,2
125555,2,6
125556,4,6
125557,0,2
125559,0,4
125560,2,6
125561,0,2
125563,0,4
125565,2,4
125566,2,4
125568,0,4
125569,2,4
125572,2,4
125573,0,4
125574,0,2
125575,2,4
125576,2,4
125577,0,4
125579,3,4
125582,2,4
125583,3,4
125585,0,4
125588,2,4
125591,2,4
125592,2,4
125595,0,2
125596,3,4
125597,3,4
125600,9,5
125602,0,4
125603,2,4
125604,9,5
125605,9,5
125606,2,2
125608,2,4
125609,2,4
125610,0,4
125611,2,4
125616,0,4
125617,2,4
125618,0,4
125623,0,2
125624,3,4
125630,0,4
125633,0,4
125636,9,6
125637,10,5
125640,3,4
125641,4,4
125642,2,4
125643,2,4
125644,0,4
125645,2,4
125646,2,4
125647,0,2
125648,0,4
125653,2,4
125654,2,4
125655,2,4
125657,0,4
125658,2,4
125660,2,4
125663,2,4
125664,2,4
125667,2,4
125673,0,4
125675,2,4
125676,4,8
125678,10,5
125679,5,6
125681,2,4
125682,0,4
125684,2,2
125685,2,4
125688,3,6
125690,2,4
125691,0,2
125692,2,4
125695,0,4
125696,2,4
125697,2,4
125701,3,6
125704,3,6
125707,8,5
125708,2,4
125710,2,4
125714,2,4
125717,12,7
125718,6,4
125719,13,9
125720,3,4
125722,2,4
125724,2,4
125725,0,4
125727,5,8
125728,0,4
125729,2,4
125731,2,4
125732,5,8
125733,0,4
125734,0,2
125735,0,2
125736,2,4
125738,5,6
125739,2,4
125740,2,4
125742,2,4
125743,0,4
125744,3,6
125745,2,2
125747,2,4
125751,3,4
125752,0,4
125753,0,4
125755,3,4
125757,2,4
125758,2,4
125759,12,8
125761,2,4
125762,2,4
125763,2,4
125765,0,2
125766,0,4
125767,0,2
125768,2,4
125770,2,4
125771,2,2
125772,2,4
125775,0,2
125781,3,8
125786,0,4
125788,0,2
125790,2,4
125791,0,2
125793,2,4
125795,2,4
125798,10,6
125800,2,4
125804,3,3
125807,11,7
125813,0,1
125816,0,2
125817,4,6
125819,7,6
125820,2,2
125821,2,4
125824,2,4
125825,2,4
125834,2,4
125835,0,4
125837,2,4
125838,2,4
125840,0,4
125843,2,4
125844,3,8
125847,2,4
125848,2,2
125850,2,4
125851,3,6
125855,2,4
125856,2,4
125857,2,4
125859,2,4
125860,2,4
125861,4,6
125862,2,4
125864,5,8
125869,0,4
125871,2,4
125874,8,5
125876,0,4
125879,2,4
125880,2,4
125883,2,4
125887,11,6
125888,0,4
125889,2,4
125891,2,4
125894,2,4
125898,9,5
125901,2,4
125902,2,4
125905,0,4
125908,6,8
125911,9,5
125914,2,4
125917,6,10
125919,2,2
125920,2,4
125927,2,4
125928,2,4
125929,2,2
125931,2,4
125932,3,6
125936,0,4
125938,0,4
125939,8,5
125943,3,6
125944,2,4
125945,10,6
125946,0,4
125947,2,4
125949,3,4
125952,0,4
125956,2,4
125959,3,4
125961,2,4
125962,6,6
125963,1,4
125964,2,2
125965,8,5
